PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 2:1 - 630m
DESCRIPCIÓN NODOS: APOYOS PILOTES - LINKS
RECUENTO: 38526 ELTOS
MÉTODO DE IMPORTACIÓN:  PILOTES_(7-806),_LINK H1 (813-18860),_LINK H2 (19673-18860), Cota Apoyos VC_[-17 -19 -21 -23], Cota Apoyos VG_[-15 -26]

465,6.1,-17
472.5,6.1,-17
480,6.1,-17
487.5,6.1,-17
495,6.1,-17
502.5,6.1,-17
510,6.1,-17
517.5,6.1,-17
525,6.1,-17
532.5,6.1,-17
540,6.1,-17
547.5,6.1,-17
555,6.1,-17
562.5,6.1,-17
570,6.1,-17
577.5,6.1,-17
585,6.1,-17
592.5,6.1,-17
600,6.1,-17
0,12.2,-19
7.5,12.2,-19
15,12.2,-19
22.5,12.2,-19
30,12.2,-19
37.5,12.2,-19
45,12.2,-19
52.5,12.2,-19
60,12.2,-19
67.5,12.2,-19
75,12.2,-19
82.5,12.2,-19
90,12.2,-19
97.5,12.2,-19
105,12.2,-19
112.5,12.2,-19
120,12.2,-19
127.5,12.2,-19
135,12.2,-19
142.5,12.2,-19
150,12.2,-19
157.5,12.2,-19
165,12.2,-19
172.5,12.2,-19
180,12.2,-19
187.5,12.2,-19
195,12.2,-19
202.5,12.2,-19
210,12.2,-19
217.5,12.2,-19
225,12.2,-19
232.5,12.2,-19
240,12.2,-19
247.5,12.2,-19
255,12.2,-19
262.5,12.2,-19
270,12.2,-19
277.5,12.2,-19
285,12.2,-19
292.5,12.2,-19
300,12.2,-19
307.5,12.2,-19
315,12.2,-19
322.5,12.2,-19
330,12.2,-19
337.5,12.2,-19
345,12.2,-19
352.5,12.2,-19
360,12.2,-19
367.5,12.2,-19
375,12.2,-19
382.5,12.2,-19
390,12.2,-19
397.5,12.2,-19
405,12.2,-19
412.5,12.2,-19
420,12.2,-19
427.5,12.2,-19
435,12.2,-19
442.5,12.2,-19
450,12.2,-19
457.5,12.2,-19
465,12.2,-19
472.5,12.2,-19
480,12.2,-19
487.5,12.2,-19
495,12.2,-19
502.5,12.2,-19
510,12.2,-19
517.5,12.2,-19
525,12.2,-19
532.5,12.2,-19
540,12.2,-19
547.5,12.2,-19
555,12.2,-19
562.5,12.2,-19
570,12.2,-19
577.5,12.2,-19
585,12.2,-19
592.5,12.2,-19
600,12.2,-19
0,18.3,-21
7.5,18.3,-21
15,18.3,-21
22.5,18.3,-21
30,18.3,-21
37.5,18.3,-21
45,18.3,-21
52.5,18.3,-21
60,18.3,-21
67.5,18.3,-21
75,18.3,-21
82.5,18.3,-21
90,18.3,-21
97.5,18.3,-21
105,18.3,-21
112.5,18.3,-21
120,18.3,-21
127.5,18.3,-21
135,18.3,-21
142.5,18.3,-21
150,18.3,-21
157.5,18.3,-21
165,18.3,-21
172.5,18.3,-21
180,18.3,-21
187.5,18.3,-21
195,18.3,-21
202.5,18.3,-21
210,18.3,-21
217.5,18.3,-21
225,18.3,-21
232.5,18.3,-21
240,18.3,-21
247.5,18.3,-21
255,18.3,-21
262.5,18.3,-21
270,18.3,-21
277.5,18.3,-21
285,18.3,-21
292.5,18.3,-21
300,18.3,-21
307.5,18.3,-21
315,18.3,-21
322.5,18.3,-21
330,18.3,-21
337.5,18.3,-21
345,18.3,-21
352.5,18.3,-21
360,18.3,-21
367.5,18.3,-21
375,18.3,-21
382.5,18.3,-21
390,18.3,-21
397.5,18.3,-21
405,18.3,-21
412.5,18.3,-21
420,18.3,-21
427.5,18.3,-21
435,18.3,-21
442.5,18.3,-21
450,18.3,-21
457.5,18.3,-21
465,18.3,-21
472.5,18.3,-21
480,18.3,-21
487.5,18.3,-21
495,18.3,-21
502.5,18.3,-21
510,18.3,-21
517.5,18.3,-21
525,18.3,-21
532.5,18.3,-21
540,18.3,-21
547.5,18.3,-21
555,18.3,-21
562.5,18.3,-21
570,18.3,-21
577.5,18.3,-21
585,18.3,-21
592.5,18.3,-21
600,18.3,-21
0,24.4,-23
7.5,24.4,-23
15,24.4,-23
22.5,24.4,-23
30,24.4,-23
37.5,24.4,-23
45,24.4,-23
52.5,24.4,-23
60,24.4,-23
67.5,24.4,-23
75,24.4,-23
82.5,24.4,-23
90,24.4,-23
97.5,24.4,-23
105,24.4,-23
112.5,24.4,-23
120,24.4,-23
127.5,24.4,-23
135,24.4,-23
142.5,24.4,-23
150,24.4,-23
157.5,24.4,-23
165,24.4,-23
172.5,24.4,-23
180,24.4,-23
187.5,24.4,-23
195,24.4,-23
202.5,24.4,-23
210,24.4,-23
217.5,24.4,-23
225,24.4,-23
232.5,24.4,-23
240,24.4,-23
247.5,24.4,-23
255,24.4,-23
262.5,24.4,-23
270,24.4,-23
277.5,24.4,-23
285,24.4,-23
292.5,24.4,-23
300,24.4,-23
307.5,24.4,-23
315,24.4,-23
322.5,24.4,-23
330,24.4,-23
337.5,24.4,-23
345,24.4,-23
352.5,24.4,-23
360,24.4,-23
367.5,24.4,-23
375,24.4,-23
382.5,24.4,-23
390,24.4,-23
397.5,24.4,-23
405,24.4,-23
412.5,24.4,-23
420,24.4,-23
427.5,24.4,-23
435,24.4,-23
442.5,24.4,-23
450,24.4,-23
457.5,24.4,-23
465,24.4,-23
472.5,24.4,-23
480,24.4,-23
487.5,24.4,-23
495,24.4,-23
502.5,24.4,-23
510,24.4,-23
517.5,24.4,-23
525,24.4,-23
532.5,24.4,-23
540,24.4,-23
547.5,24.4,-23
555,24.4,-23
562.5,24.4,-23
570,24.4,-23
577.5,24.4,-23
585,24.4,-23
592.5,24.4,-23
600,24.4,-23
0,30.5,-26
2.5,30.5,-26
5,30.5,-26
7.5,30.5,-26
10,30.5,-26
12.5,30.5,-26
15,30.5,-26
17.5,30.5,-26
20,30.5,-26
22.5,30.5,-26
25,30.5,-26
27.5,30.5,-26
30,30.5,-26
32.5,30.5,-26
35,30.5,-26
37.5,30.5,-26
40,30.5,-26
42.5,30.5,-26
45,30.5,-26
47.5,30.5,-26
