PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 2:1 - 630m
DESCRIPCIÓN: FRAMES DE VIGAS DE BORDE
RECUENTO: 240 ELTOS


255,33.5,1.75,257.5,33.5,1.75,3,0
257.5,33.5,1.75,260,33.5,1.75,3,0
260,33.5,1.75,262.5,33.5,1.75,3,0
262.5,33.5,1.75,265,33.5,1.75,3,0
265,33.5,1.75,267.5,33.5,1.75,3,0
267.5,33.5,1.75,270,33.5,1.75,3,0
270,33.5,1.75,272.5,33.5,1.75,3,0
272.5,33.5,1.75,275,33.5,1.75,3,0
275,33.5,1.75,277.5,33.5,1.75,3,0
277.5,33.5,1.75,280,33.5,1.75,3,0
280,33.5,1.75,282.5,33.5,1.75,3,0
282.5,33.5,1.75,285,33.5,1.75,3,0
285,33.5,1.75,287.5,33.5,1.75,3,0
287.5,33.5,1.75,290,33.5,1.75,3,0
290,33.5,1.75,292.5,33.5,1.75,3,0
292.5,33.5,1.75,295,33.5,1.75,3,0
295,33.5,1.75,297.5,33.5,1.75,3,0
297.5,33.5,1.75,300,33.5,1.75,3,0
300,33.5,1.75,302.5,33.5,1.75,3,0
302.5,33.5,1.75,305,33.5,1.75,3,0
305,33.5,1.75,307.5,33.5,1.75,3,0
307.5,33.5,1.75,310,33.5,1.75,3,0
310,33.5,1.75,312.5,33.5,1.75,3,0
312.5,33.5,1.75,315,33.5,1.75,3,0
315,33.5,1.75,317.5,33.5,1.75,3,0
317.5,33.5,1.75,320,33.5,1.75,3,0
320,33.5,1.75,322.5,33.5,1.75,3,0
322.5,33.5,1.75,325,33.5,1.75,3,0
325,33.5,1.75,327.5,33.5,1.75,3,0
327.5,33.5,1.75,330,33.5,1.75,3,0
330,33.5,1.75,332.5,33.5,1.75,3,0
332.5,33.5,1.75,335,33.5,1.75,3,0
335,33.5,1.75,337.5,33.5,1.75,3,0
337.5,33.5,1.75,340,33.5,1.75,3,0
340,33.5,1.75,342.5,33.5,1.75,3,0
342.5,33.5,1.75,345,33.5,1.75,3,0
345,33.5,1.75,347.5,33.5,1.75,3,0
347.5,33.5,1.75,350,33.5,1.75,3,0
350,33.5,1.75,352.5,33.5,1.75,3,0
352.5,33.5,1.75,355,33.5,1.75,3,0
355,33.5,1.75,357.5,33.5,1.75,3,0
357.5,33.5,1.75,360,33.5,1.75,3,0
360,33.5,1.75,362.5,33.5,1.75,3,0
362.5,33.5,1.75,365,33.5,1.75,3,0
365,33.5,1.75,367.5,33.5,1.75,3,0
367.5,33.5,1.75,370,33.5,1.75,3,0
370,33.5,1.75,372.5,33.5,1.75,3,0
372.5,33.5,1.75,375,33.5,1.75,3,0
375,33.5,1.75,377.5,33.5,1.75,3,0
377.5,33.5,1.75,380,33.5,1.75,3,0
380,33.5,1.75,382.5,33.5,1.75,3,0
382.5,33.5,1.75,385,33.5,1.75,3,0
385,33.5,1.75,387.5,33.5,1.75,3,0
387.5,33.5,1.75,390,33.5,1.75,3,0
390,33.5,1.75,392.5,33.5,1.75,3,0
392.5,33.5,1.75,395,33.5,1.75,3,0
395,33.5,1.75,397.5,33.5,1.75,3,0
397.5,33.5,1.75,400,33.5,1.75,3,0
400,33.5,1.75,402.5,33.5,1.75,3,0
402.5,33.5,1.75,405,33.5,1.75,3,0
405,33.5,1.75,407.5,33.5,1.75,3,0
407.5,33.5,1.75,410,33.5,1.75,3,0
410,33.5,1.75,412.5,33.5,1.75,3,0
412.5,33.5,1.75,415,33.5,1.75,3,0
415,33.5,1.75,417.5,33.5,1.75,3,0
417.5,33.5,1.75,420,33.5,1.75,3,0
420,33.5,1.75,422.5,33.5,1.75,3,0
422.5,33.5,1.75,425,33.5,1.75,3,0
425,33.5,1.75,427.5,33.5,1.75,3,0
427.5,33.5,1.75,430,33.5,1.75,3,0
430,33.5,1.75,432.5,33.5,1.75,3,0
432.5,33.5,1.75,435,33.5,1.75,3,0
435,33.5,1.75,437.5,33.5,1.75,3,0
437.5,33.5,1.75,440,33.5,1.75,3,0
440,33.5,1.75,442.5,33.5,1.75,3,0
442.5,33.5,1.75,445,33.5,1.75,3,0
445,33.5,1.75,447.5,33.5,1.75,3,0
447.5,33.5,1.75,450,33.5,1.75,3,0
450,33.5,1.75,452.5,33.5,1.75,3,0
452.5,33.5,1.75,455,33.5,1.75,3,0
455,33.5,1.75,457.5,33.5,1.75,3,0
457.5,33.5,1.75,460,33.5,1.75,3,0
460,33.5,1.75,462.5,33.5,1.75,3,0
462.5,33.5,1.75,465,33.5,1.75,3,0
465,33.5,1.75,467.5,33.5,1.75,3,0
467.5,33.5,1.75,470,33.5,1.75,3,0
470,33.5,1.75,472.5,33.5,1.75,3,0
472.5,33.5,1.75,475,33.5,1.75,3,0
475,33.5,1.75,477.5,33.5,1.75,3,0
477.5,33.5,1.75,480,33.5,1.75,3,0
480,33.5,1.75,482.5,33.5,1.75,3,0
482.5,33.5,1.75,485,33.5,1.75,3,0
485,33.5,1.75,487.5,33.5,1.75,3,0
487.5,33.5,1.75,490,33.5,1.75,3,0
490,33.5,1.75,492.5,33.5,1.75,3,0
492.5,33.5,1.75,495,33.5,1.75,3,0
495,33.5,1.75,497.5,33.5,1.75,3,0
497.5,33.5,1.75,500,33.5,1.75,3,0
