PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 20:1 - 323
DESCRIPCIÓN: MASA TOTAL SIN MASA DE PILOTES
RECUENTO: 2751 ELTOS


130,3.05,1.75,12.8541,12.8541,0,0,0,0
132.5,3.05,1.75,12.8541,12.8541,0,0,0,0
135,3.05,1.75,20.5375,20.5375,0,0,0,0
137.5,3.05,1.75,12.8541,12.8541,0,0,0,0
140,3.05,1.75,12.8541,12.8541,0,0,0,0
142.5,3.05,1.75,20.5375,20.5375,0,0,0,0
145,3.05,1.75,12.8541,12.8541,0,0,0,0
147.5,3.05,1.75,12.8541,12.8541,0,0,0,0
150,3.05,1.75,20.5375,20.5375,0,0,0,0
152.5,3.05,1.75,12.8541,12.8541,0,0,0,0
155,3.05,1.75,12.8541,12.8541,0,0,0,0
157.5,3.05,1.75,20.5375,20.5375,0,0,0,0
160,3.05,1.75,12.8541,12.8541,0,0,0,0
162.5,3.05,1.75,12.8541,12.8541,0,0,0,0
165,3.05,1.75,20.5375,20.5375,0,0,0,0
167.5,3.05,1.75,12.8541,12.8541,0,0,0,0
170,3.05,1.75,12.8541,12.8541,0,0,0,0
172.5,3.05,1.75,20.5375,20.5375,0,0,0,0
175,3.05,1.75,12.8541,12.8541,0,0,0,0
177.5,3.05,1.75,12.8541,12.8541,0,0,0,0
180,3.05,1.75,20.5375,20.5375,0,0,0,0
182.5,3.05,1.75,12.8541,12.8541,0,0,0,0
185,3.05,1.75,12.8541,12.8541,0,0,0,0
187.5,3.05,1.75,20.5375,20.5375,0,0,0,0
190,3.05,1.75,12.8541,12.8541,0,0,0,0
192.5,3.05,1.75,12.8541,12.8541,0,0,0,0
195,3.05,1.75,20.5375,20.5375,0,0,0,0
197.5,3.05,1.75,12.8541,12.8541,0,0,0,0
200,3.05,1.75,12.8541,12.8541,0,0,0,0
202.5,3.05,1.75,20.5375,20.5375,0,0,0,0
205,3.05,1.75,12.8541,12.8541,0,0,0,0
